id;name;geoid;geoname;price (eur/MWh);datetime
600;Precio mercado SPOT Diario España;3;España;40;2024-10-16T04:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;40;2024-10-16T05:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;52.84;2024-10-16T06:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;49.9;2024-10-16T07:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;59.55;2024-10-16T08:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;54.29;2024-10-16T09:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;30;2024-10-16T10:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;14.16;2024-10-16T11:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;4.09;2024-10-16T12:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;3.32;2024-10-16T13:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;4;2024-10-16T14:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;14.18;2024-10-16T15:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;30.84;2024-10-16T16:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;51.81;2024-10-16T17:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;75.74;2024-10-16T18:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;83.91;2024-10-16T19:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;112.08;2024-10-16T20:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;105.01;2024-10-16T21:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;83.3;2024-10-16T22:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;75.74;2024-10-16T23:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;84.8;2024-10-17T00:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;76.5;2024-10-17T01:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;70.12;2024-10-17T02:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;70;2024-10-17T03:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;60;2024-10-17T04:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;54.08;2024-10-17T05:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;63.38;2024-10-17T06:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;84.34;2024-10-17T07:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;83.93;2024-10-17T08:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;82.27;2024-10-17T09:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;55;2024-10-17T10:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;7;2024-10-17T11:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;3.32;2024-10-17T12:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;3.32;2024-10-17T13:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;1.51;2024-10-17T14:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;0.44;2024-10-17T15:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;0.44;2024-10-17T16:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;3.32;2024-10-17T17:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;49.97;2024-10-17T18:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;82.27;2024-10-17T19:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;82.27;2024-10-17T20:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;72.59;2024-10-17T21:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;71.08;2024-10-17T22:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;68.06;2024-10-17T23:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;50.1;2024-10-18T00:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;45.62;2024-10-18T01:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;38.06;2024-10-18T02:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;30.3;2024-10-18T03:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;30.3;2024-10-18T04:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;49.03;2024-10-18T05:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;57.84;2024-10-18T06:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;75;2024-10-18T07:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;99.5;2024-10-18T08:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;75;2024-10-18T09:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;54.5;2024-10-18T10:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;29.88;2024-10-18T11:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;5;2024-10-18T12:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;3.81;2024-10-18T13:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;3.6;2024-10-18T14:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;3.32;2024-10-18T15:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;6;2024-10-18T16:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;49.97;2024-10-18T17:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;81.89;2024-10-18T18:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;109.56;2024-10-18T19:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;103.25;2024-10-18T20:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;93.89;2024-10-18T21:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;81.2;2024-10-18T22:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;71.08;2024-10-18T23:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;65;2024-10-19T00:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;62.14;2024-10-19T01:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;51.21;2024-10-19T02:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;40;2024-10-19T03:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;40;2024-10-19T04:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;41.25;2024-10-19T05:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;54.78;2024-10-19T06:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;62.4;2024-10-19T07:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;70;2024-10-19T08:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;64.53;2024-10-19T09:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;46.42;2024-10-19T10:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;35;2024-10-19T11:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;30.24;2024-10-19T12:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;17.67;2024-10-19T13:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;13.17;2024-10-19T14:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;5.79;2024-10-19T15:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;5.05;2024-10-19T16:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;22.32;2024-10-19T17:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;44.13;2024-10-19T18:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;70;2024-10-19T19:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;82.88;2024-10-19T20:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;91.5;2024-10-19T21:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;80.18;2024-10-19T22:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;73.33;2024-10-19T23:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;56;2024-10-20T00:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;40;2024-10-20T01:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;30.1;2024-10-20T02:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;31.25;2024-10-20T03:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;35.01;2024-10-20T04:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;43.1;2024-10-20T05:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;54.85;2024-10-20T06:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;54.85;2024-10-20T07:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;55.27;2024-10-20T08:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;45;2024-10-20T09:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;6.37;2024-10-20T10:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;0.08;2024-10-20T11:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;0;2024-10-20T12:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;-0.01;2024-10-20T13:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;-0.01;2024-10-20T14:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;0;2024-10-20T15:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;0.03;2024-10-20T16:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;8.64;2024-10-20T17:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;64.82;2024-10-20T18:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;99.87;2024-10-20T19:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;125.01;2024-10-20T20:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;125.89;2024-10-20T21:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;100.23;2024-10-20T22:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;95.56;2024-10-20T23:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;92;2024-10-21T00:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;85.23;2024-10-21T01:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;70;2024-10-21T02:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;64;2024-10-21T03:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;64;2024-10-21T04:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;70;2024-10-21T05:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;90.71;2024-10-21T06:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;105.01;2024-10-21T07:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;125.89;2024-10-21T08:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;103.9;2024-10-21T09:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;88.77;2024-10-21T10:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;81.5;2024-10-21T11:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;73.29;2024-10-21T12:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;69;2024-10-21T13:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;67.04;2024-10-21T14:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;67.88;2024-10-21T15:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;70.47;2024-10-21T16:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;90.22;2024-10-21T17:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;103.41;2024-10-21T18:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;158.4;2024-10-21T19:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;181;2024-10-21T20:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;126.39;2024-10-21T21:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;103.37;2024-10-21T22:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;95.56;2024-10-21T23:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;80.85;2024-10-22T00:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;70;2024-10-22T01:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;63.79;2024-10-22T02:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;69.4;2024-10-22T03:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;60;2024-10-22T04:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;70;2024-10-22T05:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;75.97;2024-10-22T06:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;102.17;2024-10-22T07:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;123.02;2024-10-22T08:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;105.5;2024-10-22T09:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;93.02;2024-10-22T10:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;55.4;2024-10-22T11:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;53.54;2024-10-22T12:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;50.24;2024-10-22T13:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;53.54;2024-10-22T14:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;53.54;2024-10-22T15:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;52.5;2024-10-22T16:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;74.99;2024-10-22T17:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;95.91;2024-10-22T18:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;124.71;2024-10-22T19:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;112.02;2024-10-22T20:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;100;2024-10-22T21:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;95.78;2024-10-22T22:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;88.35;2024-10-22T23:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;75.56;2024-10-23T00:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;79.25;2024-10-23T01:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;71;2024-10-23T02:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;64.32;2024-10-23T03:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;64.29;2024-10-23T04:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;65;2024-10-23T05:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;84.98;2024-10-23T06:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;102.1;2024-10-23T07:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;134.71;2024-10-23T08:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;110.06;2024-10-23T09:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;85;2024-10-23T10:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;65;2024-10-23T11:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;64.08;2024-10-23T12:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;56.58;2024-10-23T13:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;56.08;2024-10-23T14:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;59.99;2024-10-23T15:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;63.4;2024-10-23T16:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;71.99;2024-10-23T17:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;103.41;2024-10-23T18:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;155.8;2024-10-23T19:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;145.97;2024-10-23T20:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;121.89;2024-10-23T21:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;99.87;2024-10-23T22:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;93.16;2024-10-23T23:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;74.9;2024-10-24T00:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;65.15;2024-10-24T01:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;62.08;2024-10-24T02:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;62.08;2024-10-24T03:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;62.29;2024-10-24T04:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;66.3;2024-10-24T05:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;71.76;2024-10-24T06:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;90.01;2024-10-24T07:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;120.01;2024-10-24T08:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;98.15;2024-10-24T09:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;69.17;2024-10-24T10:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;60;2024-10-24T11:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;50.24;2024-10-24T12:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;43.54;2024-10-24T13:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;30.01;2024-10-24T14:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;24.55;2024-10-24T15:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;47.44;2024-10-24T16:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;60.4;2024-10-24T17:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;79.36;2024-10-24T18:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;110.16;2024-10-24T19:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;101.35;2024-10-24T20:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;92.98;2024-10-24T21:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;75.72;2024-10-24T22:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;67;2024-10-24T23:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;57;2024-10-25T00:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;55;2024-10-25T01:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;43.5;2024-10-25T02:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;44;2024-10-25T03:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;49;2024-10-25T04:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;41;2024-10-25T05:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;56.5;2024-10-25T06:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;70.1;2024-10-25T07:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;90.3;2024-10-25T08:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;79.64;2024-10-25T09:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;70;2024-10-25T10:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;60;2024-10-25T11:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;55.83;2024-10-25T12:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;54;2024-10-25T13:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;50;2024-10-25T14:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;42;2024-10-25T15:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;40;2024-10-25T16:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;53.9;2024-10-25T17:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;70.57;2024-10-25T18:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;102.17;2024-10-25T19:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;103.06;2024-10-25T20:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;90.5;2024-10-25T21:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;79.03;2024-10-25T22:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;74;2024-10-25T23:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;67.82;2024-10-26T00:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;56.29;2024-10-26T01:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;50;2024-10-26T02:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;42.76;2024-10-26T03:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;42.9;2024-10-26T04:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;41.94;2024-10-26T05:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;50.1;2024-10-26T06:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;56.5;2024-10-26T07:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;57.82;2024-10-26T08:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;65.56;2024-10-26T09:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;56.08;2024-10-26T10:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;44.99;2024-10-26T11:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;25.1;2024-10-26T12:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;25.1;2024-10-26T13:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;16.41;2024-10-26T14:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;5.01;2024-10-26T15:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;5.01;2024-10-26T16:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;40;2024-10-26T17:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;57.4;2024-10-26T18:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;90.98;2024-10-26T19:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;83.3;2024-10-26T20:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;66.25;2024-10-26T21:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;68.22;2024-10-26T22:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;75;2024-10-26T23:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;87.71;2024-10-27T00:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;83.31;2024-10-27T01:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;82.23;2024-10-27T02:00:00+02:00
600;Precio mercado SPOT Diario España;3;España;80.68;2024-10-27T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;81.3;2024-10-27T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;80.68;2024-10-27T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;70;2024-10-27T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;80;2024-10-27T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;86.24;2024-10-27T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;81.3;2024-10-27T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;64.36;2024-10-27T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;54.72;2024-10-27T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;42.5;2024-10-27T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;39.99;2024-10-27T12:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;40;2024-10-27T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;55.19;2024-10-27T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;44.99;2024-10-27T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;63.97;2024-10-27T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;81.25;2024-10-27T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;96.27;2024-10-27T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;128.7;2024-10-27T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;115.51;2024-10-27T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;107.36;2024-10-27T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;90.58;2024-10-27T22:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;102.99;2024-10-27T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;60.61;2024-10-28T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;50.31;2024-10-28T01:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;49;2024-10-28T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;43.1;2024-10-28T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;43.92;2024-10-28T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;49.2;2024-10-28T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;65.78;2024-10-28T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;86.74;2024-10-28T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;98.94;2024-10-28T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;68.39;2024-10-28T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;60.61;2024-10-28T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;51.99;2024-10-28T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;50.24;2024-10-28T12:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;51.97;2024-10-28T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;51.97;2024-10-28T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;52.51;2024-10-28T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;84.89;2024-10-28T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;115.57;2024-10-28T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;149.48;2024-10-28T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;133.66;2024-10-28T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;115.73;2024-10-28T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;110.49;2024-10-28T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;98.61;2024-10-28T22:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;81.25;2024-10-28T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;70;2024-10-29T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;65.14;2024-10-29T01:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;56.21;2024-10-29T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;49.28;2024-10-29T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;49.04;2024-10-29T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;58.4;2024-10-29T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;70.84;2024-10-29T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;83.09;2024-10-29T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;91.36;2024-10-29T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;72.4;2024-10-29T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;73.61;2024-10-29T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;71.1;2024-10-29T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;71.1;2024-10-29T12:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;71;2024-10-29T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;70.84;2024-10-29T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;71.1;2024-10-29T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;73.61;2024-10-29T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;74.7;2024-10-29T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;85;2024-10-29T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;93.34;2024-10-29T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;98.61;2024-10-29T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;90;2024-10-29T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;83.22;2024-10-29T22:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;68.7;2024-10-29T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;66;2024-10-30T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;55;2024-10-30T01:00:00+01:00
